   2148   -3345    2563     2378     996    2537    -1687   -1520   -1380
   2085   -3308    2509     1773    6277    3481     3406   -1955    -616
   1949   -3597    2649     1446    4934    1741     4477   -1157     257
   1902   -3682    2792      806   -1782    1006    -1492     232    -699
   1954   -3626    2665     2224    2068    3330    -2183    -567   -1194
   1944   -3502    2611     2913    3681    3855    -1543   -1411    -814
   1864   -3413    2592     2074    4288    2006     -822   -1211    -537
   1761   -3384    2567     1134    4344    1107     -201    -558    -105
   1745   -3074    2567     1047    1998    1585    -1175    1117    -279
   1838   -3231    2492     2836    3223    4387    -1309     -97    -206
   1768   -3204    2537     2261    4684    3907      342   -1602     271
   1701   -3239    2522      987    1685     429     -120     211     -28
   1733   -3236    2524     2198    2461    1900     1221    2025    -606
   1779   -3253    2575     3157    -171   10450      742   -2236   -1205
   1548   -3303    2627      787    6090   12445     2077   -9306     377
    835   -3330    2877    -1469    -658    3963    -1075  -11678    -300
    474   -3370    3191    -1618    6503  -15874     -552   -1279    -177
    551   -3468    3061     1410   -1748   -3545     3429    3850   -3415
    794   -3654    3094     3677    7848    5659      713    -646    -240
    736   -3726    3206     2379    8460   -1262    -1841   -1736    1940
    685   -3677    3232     3004    -402      88      729   -1393    -141
    597   -3662    3290     2064     345    -145      482    -860    -549
    602   -3739    3384     2016    5820   -1235      385     679    1123
    611   -3705    3323     3948    -198    1255      396    -812     221
    550   -3729    3353     2547    1986    1664      267   -2744     241
    429   -3725    3536     2383    3162    -271      745   -2656    -182
    361   -3800    3639     2169    4039   -2199      930   -1013      66
    366   -3840    3652     2453    2628    -967     1308   -1056      -7
    360   -3866    3839     3423    1886   -1506     1080   -1718     103
    295   -3951    3933     2291    3428   -3183     1053   -2455     373
    231   -3884    3925     1870    4157   -4971      105    1081    1224
    192   -3825    3940     2637    2873     402      523    -327    1266
    174   -3771    3901     2390     115   -1929      411    -415     929
    115   -3750    3946     2841     405   -1366      427    -448     169
     89   -3724    4022     2661    4446   -3274     -755    1011    1777
     57   -3641    3960     3124     485    -197     -472     -72     928
     13   -3550    3867     2910     836   -1131     -309     141     482
    -71   -3540    3926     3298    1071   -1291     -126    -102       5
    -18   -3543    3958     2972    4345   -2419      -66     619     656
    -78   -3406    3842     3292    4056    -601     -734    -136    1625
   -135   -3357    3881     3016    -498   -1784      300     -33     -65
   -110   -3339    3875     2897    2758   -2500       80    1143    -159
    -99   -3357    3804     3322    4418    -762      255     794     114
   -119   -3332    3766     3114    2573    -218     -295     758    1121
   -107   -3259    3723     3543     186     856      -31    -177     134
   -103   -3262    3774     3378    1543   -1787      172     198    -189
   -117   -3251    3730     3753    2021    -656      -77     -75      95
   -149   -3262    3800     3565    1509   -1718     -164     363    -354
   -134   -3276    3735     3578    2366      64     -349    -355    -522
   -150   -3298    3853     3643    1622    -838      136    -482    -699
   -169   -3284    3812     3625    3927     236     -362   -1052     943
   -475   -3201    3954     3719    2595    -166     -489   -2081    1585
   -298   -3239    4047     3502   -6501   -1839     2724    -735   -4566
   -200   -3475    4115     2866    8501    -879      224     215    -617
   -189   -3470    4112     3342    1880    -510      220    -788    -360
   -189   -3499    4195     3374    1620    -910     1563   -1006   -1422
   -193   -3643    4376     3607    3765   -1832     1162   -1535    -380
   -157   -3641    4412     3269    4751   -5113    -4369     624    3662
   -205   -3582    4374     3634   -1290    2183     1082   -1225   -1219
   -137   -3628    4490     1318    3932   -3346     2010      78    -918
   -153   -3649    4514     2882    4366    -214      484    -586     367
   -125   -3647    4522     2513    3180   -2605     1388    -800     -52
   -139   -3668    4646     2013    -373   -4877      690     761    -848
   -115   -3752    4735     2484    2736   -2715     1466    1078   -1317
    -59   -3768    4614     2227    3274   -2315     1684    1288    -405
    -55   -3796    4633     2484    4466   -3279    -2642    2205    2449
   -184   -3589    4355     1778    9534   -2018    -7419    1507    8580
   -420   -2931    4099      -35    1847   -5767    -9037    2336    9947
   -471   -2260    3598     1690   -7743    -655    -1371    3958    1363
   -343   -2250    3618     4409     553    2363     -419    1686     116
   -342   -2111    3633     4102    -418    1281    -2481     338     358
   -321   -2092    3619     3949    2587   -1248    -1183    1603    -370
   -273   -2011    3515     4755    1063    1172     -426    1513    -377
   -212   -2096    3467     4943     727    3344     -477    -517      41
   -241   -2033    3528     4711    1569    3287     -516   -2491     812
   -345   -1963    3670     2644   -1444    -960    -1477   -2518    -376
   -407   -2162    3753     3331    3004   -1619     3254     897   -2525
   -353   -2217    3723     3714    8733    2344     -740   -1995    2685
   -415   -1991    3869     3495    -760   -1061    -1722   -1934    2200
   -433   -1926    3919     3761   -4890   -2856     1620     505   -1702
   -435   -2076    3848     4021    2932     -83      532    -278    -529
   -472   -2033    3819     3764    3963      91    -1398   -1370    1136
   -457   -1972    3855     3689   -2520   -2891      100     143    -633
   -451   -2073    3924     3711      74   -1559      632     749   -1014
   -469   -2091    3870     3986    3819     706     -153    -176     229
   -458   -2040    3901     3970    2275    -124     -746    -836    1013
   -437   -1963    3891     3993    -125   -1049     -521    -693     690
   -455   -1922    3928     3996    -180   -1185      371    -310    -363
   -478   -1958    3996     4025    1895    -820     -465    -802     435
   -489   -1923    3968     3786     562   -1681     -170    -228     289
   -470   -1807    3960     5331   -1915   -6046     1218     937   -1341
   -485   -1884    4063     6811   -5134    6590     1718   -2862   -2343
   -568   -2077    4308     1570     791     532    -5398   -8859    -498
   -675   -2169    4660     -677    9235  -10664     -814   -3733     -31
   -714   -2165    4869       69    5124  -10053    -1145    -253    1609
   -727   -1997    4746      607    1656   -7869     1158    3720     925
   -633   -1832    4509     3575  -11224   -4585     8744    5366   -5153
   -589   -2066    4201     2329    8719     686    -4580    3025    3071
   -545   -1760    4090     2774   -1262   -2203    -2947    2828    2315
   -369   -1918    3699     4216   -5382    2310    -3734    3045    5021
   -307   -1704    3714     3081     381    2688    -3712   -3323    3974
   -355   -1629    3795     4412  -10849   -2329     2577     842   -2385
   -377   -1746    3772     4885   -1356    1982     -693    -909   -1368
   -410   -1764    3844     4402    3853    1648    -1092   -3877     214
   -475   -1747    4117     3145    -898   -2613     -521   -2630    -578
   -554   -1834    4152     2864    1207   -3202      186    -725   -1168
   -575   -1868    4211     3142    3639   -2278     -236    -506      71
   -555   -1801    4175     3206    2287   -2735     -357      60     735
   -558   -1764    4119     3386    -495   -2773      430    1115     150
   -498   -1777    4126     3749     541   -1165      468    1332     145
   -469   -1746    4064     4114     724      -5      125     641     387
   -492   -1736    3995     4454    -967     919      478     133    -265
   -472   -1721    4036     5100    -552    1548     -951    -903    -174
   -547   -1712    4155     4513     924    1916    -1540   -2947    -143
   -577   -1633    4325     3465    1424     630    -2155   -4341     172
   -640   -1610    4598     2648    1693   -2162    -2597   -3568     379
   -680   -1556    4727     2611    1173   -3274    -2296   -2864     292
   -684   -1548    4990     2968     740   -2390    -1723   -2444     -40
   -691   -1543    5061     3112     736   -1755    -1172   -2750    -430
   -740   -1517    5345     2772    2796   -1025    -1983   -3852     558
   -638   -1482    5538     2147    1467   -1715    -1382   -4460     389
   -569   -1395    5845     1777     880   -3852    -1683   -3170     310
   -476   -1356    6150     1855   -1476   -1804    -1181   -3464   -1184
   -417   -1365    6311     1023     865   -1001     -825   -4660   -1529
   -307   -1263    6593    -1456    4515   -3255     -644   -5554    -477
    207   -1164    6928    -2259    4608   -7428    -1326   -3527     971
    159   -1137    7099    -1790    1603   -8606     -672     610      17
    112   -1187    7035      167    1580   -2792     -820     990     -38
     84   -1201    7048     1523    2496    -176     -490   -1411      76
    209   -1122    7192       49    3190   -1497     -211   -3548     516
    497   -1063    7324    -1095    2066   -4599       22   -2675     446
    659   -1062    7406    -1349    1030   -6589    -1388    5180    -562
    673    -866    7451    -1142    8000   -1529     -180   -3790     492
   1085    -957    7630     -934    2354   -3316     -574   -3166     715
   1436    -919    7771    -1593    1337    -382      405   -4897    -996
   1904    -905    7932    -2724    3815   -3013     -458   -5123     267
   2508   -1103    7909    -3485    2874   -4095     -699   -4071     504
   2959   -1319    7792    -4504    1176   -3266     -348   -3514     -72
   3262   -1462    7737    -3327     765   -3807     -103   -2164    -957
   3429   -1458    7611    -2307    2569    -558     -228   -1895    -566
   3611   -1586    7580    -1726    4024    2876     -733   -4391     645
   4015   -1883    7225    -4218    3414    2845     -677   -7363    1308
   4373   -2145    6672    -6443    2195   -5677      343   -4857     629
   4504   -2300    6363    -5438    2550   -5434     -549    -938    1084
   4531   -2415    6285    -4015    1619   -1313        5    -467     289
   4560   -2436    6248    -3514    3334     427      396   -1141     408
   4557   -2477    6202    -3654    4965     350      -40   -1122    1669
   4527   -2677    6044    -3061     709    1805    -1507   -1975    2068
   4591   -2786    5927    -2808   -1751    1221      176   -2879    -995
   4629   -2711    5682    -5039    4540     326     1325   -2009    -750
   4678   -2729    5509    -3849    3416   -1289     -628    -543     440
   4683   -2758    5514    -2884    1382     347      219    -231    -348
   4682   -2718    5482    -1909    3364    2404      701   -1568     -75
   4696   -2754    5334    -2889    5148    1711     1011   -2256    1025
   4638   -2831    5213    -2938    4108     776     1225   -2063    1607
   4616   -2953    5121    -1029    1966    2195     2819   -1762     417
   4600   -2990    4980    -2450    2125    5199     1784   -5004     903
   4525   -3043    4535    -4706    2115    1277     2073   -4938     530
   4425   -3148    4347    -5554    4712   -5085      944    -863    1842
   4419   -3271    4371    -3850    2226   -4219     -602    2957    1852
   4423   -3337    4646    -2048   -2083    1865      727    2152   -1165
   4471   -3248    4814     -925    6085    4089      551    -489     -53
   4456   -3273    4719    -1432    4855    2667     1555   -1515     374
   4415   -3348    4632    -2521    4552    -393     1125    -812    1427
   4337   -3455    4676    -2403    1239     -23     1781    -373     258
   4331   -3445    4686    -1627     758      55     1975    -230   -1223
   4360   -3354    4700    -2467    5980    -885      403     169     397
   4348   -3386    4762     -824    1136   -2147      841     842   -1240
   4386   -3375    4595      -93    6428   10296    -1197   -6478     976
   4267   -3441    4115    -4683    5839    1990     -440   -7923    1725
   4042   -3558    3696    -5199    3835   -4659      483   -3191    1358
   3929   -3657    3728    -2681    6158   -2187     -282     902    2426
   3835   -3775    3691     -855    5227    5740     -433   -1981    3584
   3501   -3918    3555    -1239    6653    6070     -690   -5559    4426
   3076   -4069    3319    -1683    3995   -2429      732   -2920    3185
   2781   -4127    3279     -654    1945    -765      176   -1463    2414
   2616   -4183    3181      359    4160    1434     -637   -1672    2425
   2402   -4202    3218      893    3778    1511      -66   -1733    2448
   2182   -4203    3139     1196    4956    1681    -2716    -332    3308
   1917   -4146    3209     1073    5863    2708     -592   -4409    3759
   1510   -3843    3215      386    3581     248    -1348   -4676    4096
   1077   -3968    3155     1193    1260   -1235     -552   -3258    2617
    816   -3909    3203     2565    2059    -946      568   -2223    1586
    710   -3899    3291     2429    4747   -2111      586    -429    2236
    616   -3865    3359     2688    2666    1007       19    -637    2407
    488   -3755    3333     3183      14    1597     -398   -1996    1834
    299   -3584    3373     2044    1864   -2204      132   -2136     991
    238   -3532    3446     3145    1961    -761     -540    -177    2418
    130   -3424    3458     2589    4463     328    -1033   -1407    1975
     48   -3313    3486     3009     596   -1170     -754    -635    1487
     -5   -3229    3491     4081    2405     624     -423   -1190    1595
   -115   -3146    3541     4243    1693     819      -24   -1731    1912
   -223   -2997    3588     3831    3562    -704    -1264   -2181    2700
   -324   -2859    3770     3378    -609   -1300    -2385   -1934    2201
   -421   -2784    3909     3376    2371   -1820     -347   -1742    1576
   -465   -2734    4026     4036    1712   -1070      102   -1439    1531
   -544   -2642    3976     3992    1960     419      -39   -2425    2097
   -602   -2490    4119     3226    -212     394      -19   -3555    1686
   -698   -2393    4322     2627    -349   -2966     -262   -2823    1850
   -780   -2276    4447     2622    -438   -3831      161   -1597    1303
   -781   -2220    4431     2983     151   -2298       25   -1054    1144
   -811   -2147    4526     3579     308    -916       25   -2063    1313
   -808   -2008    4603     3005    1484   -1453     -472   -3126    2410
   -827   -1866    4855     1961   -1276   -3992     -533   -2487    1739
   -794   -1755    5009     2020   -1784   -4670     -692   -1264    1021
   -834   -1701    5047     2159   -1618   -3637     -552   -1038     458
   -814   -1659    5111     2131    -776   -3451     -270    -884     151
   -852   -1689    5100     2395    -499   -2717     -144   -1438     238
   -823   -1664    5260     1799    -758   -4445     -366    -903     564
   -810   -1623    5242     1760   -1424   -3667     -357    -599     231
   -810   -1617    5353     1519   -1566   -4316     -139     108    -409
   -808   -1671    5400     1994    -827   -3421      123     356    -729
   -818   -1693    5272     2141    -171   -2850      -24    -193    -506
   -863   -1720    5292     1636   -1310   -4993      406     618   -1087
   -844   -1854    5219     1819   -1763   -4454      943    1432   -2090
   -855   -2033    5087     1706   -1366   -4429     1916    2161   -3275
   -859   -2311    4957     1885   -1512   -4009     3166    2660   -4656
   -799   -2619    4828     1520    1511   -3650     2275    2744   -3502
   -755   -2814    4656     2412    1049   -2415     1040    2067   -2512
   -654   -2962    4544     2804     481   -2386     1063    1859   -2286
   -622   -3107    4514     3029     306   -2099     1841    1745   -2672
   -499   -3255    4522     3079    -766   -2544     1943    1905   -3382
   -383   -3477    4405     2649    -865   -2585     3026    2416   -4598
   -188   -3739    4352     2746    1469   -2100     4481    2873   -4980
     17   -3930    4412     3088    3980    -787     1188    1895   -2091
    137   -4004    4366     3966    1076      31      762     817   -1904
    235   -4096    4338     3628    1307   -2069     1270    1305   -2181
    361   -4178    4342     3360    1809    -930     1993    1353   -2491
    505   -4288    4427     4395     341   -1334     3524    1498   -3191
    706   -4453    4668     2840    1434   -3630     5045    2187   -3964
    938   -4599    4993     2352    2578   -2615     7707    2841   -5297
   1388   -4624    5459     1664     694   -4423    10416    4500   -7962
   1782   -4422    6063      451   -1803   -3340    15187    4738  -13033
   2183   -3844    6741    -2436   17948   -5194     -974    4271     822
   2027   -3847    6786     3739     -42    4007     2899   -1374   -1321
   2113   -3754    6819     1839     -16   -4730     1353      71    -716
   2078   -3713    6838     1849    2579   -4636      956    1618    -396
   1993   -3632    6984     2638    2298   -1969     1952    1065    -614
   1943   -3526    6943     2408    2434   -2308      969    1055    -125
   1867   -3479    7098     2527    1972   -2910     1371     986    -456
   1802   -3425    7043     2263    2082   -3252     1596    1918    -337
   1648   -3307    7097     2082     881   -3749      785    2709    -388
   1533   -3263    7133     3511    1350     132      634    1160    -307
   1495   -3234    7196     3159    2114   -3467      691    1426    -636
   1380   -3096    7107     2057    -586   -4905     2491    3774   -2319
   1198   -2980    7097     3192    3857     936     1634    2072   -1397
   1135   -2901    7189     3683    3017    -112      487     976    -734
   1093   -2811    7224     3442    2671   -4781     1162    2317   -1313
    943   -2654    7157     3256    2021    -491     1912    1257   -1667
    869   -2641    7150     3093     615     699      325     534    -176
    840   -2633    7164     3223    2534    -648      224    -163     355
    867   -2598    7148     3222    2513   -1613     2711    -811    -390
    854   -2353    7156     2512    2487   -4133     5397     854   -1207
    750   -2003    7114     2870    -644   -2729     8837    2235   -3699
    539   -1516    6948     3062    1691   -1857     5501    2049   -2943
    390   -1366    6799     3335    2757    -897     2715    1499    -867
    276   -1257    6564     3210    1691   -1968     1999    1202    -565
    162   -1200    6479     3148     191   -3424     2662    2463   -1688
     10   -1136    6291     3541     874     160     1910    1631   -1554
   -114   -1150    5932     3441      45    -436     2559     555   -2330
   -262   -1210    5978     2748    1667   -3322     1986    1745   -2197
   -413   -1277    5840     3884   -4460    2750     8044   -1425   -7754
   -591   -1544    5713     2176   -2961     162    12001   -4596   -9985
   -682   -1786    5760      671    5171  -12481     3272   -1038   -3244
   -740   -2022    5590       89    -188   -7047     4181    3708   -4426
   -779   -2209    5455     2956    5344    2038     1430    -782    -802
   -740   -2225    5511     1099    -511   -5531      764    -364    -735
   -734   -2302    5411     1402    1782   -5536      778    1610    -707
   -744   -2323    5386     2075    2106   -2935      731    1482      91
   -745   -2301    5288     1566    1316   -5141     2051    3023    -366
   -754   -2309    5002     1222   -1022   -5954     3750    5622   -1745
   -723   -2409    4641     2711     291   -1164     2953    3639   -2170
   -731   -2578    4517     2944     868    -949     1772    2502   -1843
   -629   -2681    4494     3840    1550      53      958     523    -864
   -636   -2787    4578     4640     371   -1735     1185      16    -505
   -615   -2791    4545     3349    -547   -2140     1811    -195    -854
   -604   -2859    4528     3091      49   -2905     1916     861    -680
   -546   -2907    4558     4076    2037    -626     1450     -34    -516
   -546   -2944    4602     3113     -71   -4326      626    1270    -457
   -499   -3002    4567     3269    2565    -895     1004     267    -478
   -508   -3003    4519     3774    1567   -1300     1111    -196    -147
   -533   -3008    4537     3438    1450   -2158      857    -622     -72
   -499   -3066    4592     2943     468   -3767      673     372    -416
   -473   -3096    4605     3245    -250   -2296      887     168    -704
   -475   -3144    4689     3191     260   -1202      967    -539    -670
   -474   -3154    4707     3092     776   -1642      960    -619    -394
   -468   -3211    4650     2601    -198   -4255      802     546    -788
   -480   -3220    4622     2973    -102   -1847      388     -33    -867
   -447   -3309    4655     3244    1444   -2624      687     359    -383
   -421   -3303    4652     3543     488   -2422      495     104    -280
   -434   -3342    4688     3372      68   -2441     -135     213    -398
   -448   -3399    4664     3268    -618   -3871     -152     860    -693
   -401   -3399    4658     4008     582   -1741     -154      58    -957
   -395   -3418    4561     3661    2438   -2418     -181     218    -519
   -383   -3418    4616     4092    1344   -1296     -380      -2    -376
   -369   -3464    4552     3682     445   -1387     -960     267    -441
   -351   -3419    4541     3644    2306   -3605     -507     822     160
   -344   -3415    4489     3551     312   -2088      239     648     -51
   -368   -3378    4492     3147    -261   -1495       24     407    -815
   -328   -3454    4470     2865    -875   -1098     -160     -21   -2013
   -255   -3525    4515     3196    3681   -2841      998     496    -562
   -239   -3579    4510     3439    1914   -1780     1646     592    -435
   -219   -3604    4519     3586    1135    -812     1313    -127    -499
   -219   -3644    4565     2871    -526   -2042      714     -25    -748
   -205   -3690    4499     3576    2999   -1782     -472    -150    -535
   -207   -3703    4602     3324    3432   -3002       64     379    -151
   -222   -3663    4545     3360     806   -1233     -342      95    -212
   -178   -3717    4498     3438    -403   -2294     -564     384    -560
   -154   -3749    4484     3657    1941   -1774     -754     -73    -673
   -155   -3779    4556     3496    1198   -1126     -775       4    -622
   -139   -3804    4456     3501    1120    -683     -869    -826    -563
   -134   -3815    4431     3168    1063   -1343     -128   -1255   -1045
   -114   -3849    4518     3068    3855   -4148       83     295      25
   -105   -3869    4536     3310    2373   -1559       84    -151     292
   -109   -3800    4464     3013     711   -2642     -147     388     -39
   -101   -3819    4421     3300    1050   -1731     -102     261    -279
   -118   -3829    4423     3381    2787   -1901      257     448      75
   -131   -3833    4440     3391     792    -997       25      73    -368
    -86   -3875    4375     3434      89   -1000      153    -172   -1305
    -29   -3962    4424     3208     -33   -1793     1267    -546   -2415
    113   -4128    4532     2642    1056   -2644     2125      94   -3416
    263   -4260    4598     2574    2552   -2882     1977     724   -3230
    445   -4417    4756     2352    2757   -2016     2475     763   -3612
    617   -4495    4898     2057    5073   -3158     1634    1314   -1962
    786   -4842    5008     2854     812   -1376     3690    1195   -3912
   1081   -4637    5271     2254    2044   -2276     5591     820   -4864
   1333   -4655    5459     1028    5177   -3259     3128     740   -2582
   1406   -4583    5545      787    3858   -6064       95    3259     172
   1337   -4578    5523     2324    1493   -2289     1239    3118    -629
   1304   -4574    5575     2934    2434     838      -19     283      76
   1276   -4583    5529     2049    3977   -1376    -1345   -1319    1268
   1217   -4620    5550     2722    -757   -4506     1808     520   -1405
   1373   -4584    5687     2872    2482     151     2279   -1501   -1910
   1519   -4549    5782     1459    2230   -4800     2028    -579   -1985
   1606   -4509    5977      727    2877   -6654     1585    1925    -942
   1566   -4427    6051     1697    1333   -4889     2298    4286    -392
   1462   -4408    6169     3436    2330    1778      759    1325     -34
   1447   -4355    6175     3421    -522    -458     2893      33   -2094
   1524   -4251    6325      521    3511   -7695     2273    3273    -959
   1377   -4170    6321     2243    1902   -3051     2313    5009    -292
   1320   -4051    6447     5002    -760    5568     4036   -1891   -1707
   1488   -3916    6623     1995    1301   -5007     3150   -1148   -1669
   1510   -3811    6723     1626    2468   -6378     2090    1677   -1000
   1467   -3705    6810     4216     490    1340     2532    -858   -1041
   1576   -3559    7039     2483    -355   -3178     3104   -1178   -1937
   1634   -3399    7029     1592    1385   -5899     2721     848   -1783
   1636   -3233    7075     2776     420   -2500     3735     729   -2174
   1661   -3033    7164     2485    2031   -2337     4229    -228   -1676
   1705   -2805    7227     2251      35   -3776     4157     636   -1871
   1634   -2541    7249     2708     969   -2520     1456     665    -788
   1622   -2298    7337     2917   -1690   -3030     2144     681   -1493
   1541   -2165    7274     3167    2842   -3047     1855    1173    -433
   1531   -2019    7330     3783    -611       5     1893    -654    -691
   1519   -1877    7308     2551    -798   -4006     1842     468   -1049
   1426   -1777    7308     3345   -3326   -1088      131       6    -866
   1433   -1699    7142     2593    1862   -3985     4022     443   -1570
   1306   -1497    7173     3511    1962   -3818      279    1419    -416
   1157   -1414    7077     3829    -894   -1239     4491    1009   -2390
   1131   -1317    7042     4266     981     429     2448    -230    -764
   1118   -1244    7056     2905   -3193   -5222     1245    1359   -1152
   1012   -1179    6892     3050     406   -2192     1081    1055   -1269
    903   -1175    6860     3406     253   -1795      754     253    -834
    842   -1159    6850     3123     779   -3680      542    1385    -215
    730   -1099    6733     3579      -9   -1528     1050    1058      48
    700   -1011    6756     4026   -1313   -1183     1485     575     -39
    670    -969    6655     3880   -1178   -1024     1084       9    -502
    638    -933    6659     3405     -97   -2349      773     626    -199
    601    -889    6573     4282    -425    -620      131      86     -18
    611    -900    6644     3655    -695   -1732     -302     -54     -80
    632    -899    6602     3333    -724   -2191      -91     239    -104
    629    -903    6687     3409      71   -2121      -25     678     460
    622    -881    6573     4022   -1309    -373      143     -58     150
    627    -881    6544     3816    -696   -1314      -19    -162     -24
    622    -891    6646     3599    -737   -1357     -544    -351     197
    641    -917    6693     3806    -559   -1534     -576    -507     285
    649    -904    6674     3844    -783   -1217     1641    -613    -446
    677    -848    6534     3599    -898   -1762     1220    -628    -277
    701    -815    6578     3971   -2346    -527      806   -1297    -636
    745    -770    6608     3644   -1237    -990      804   -2088    -672
    832    -772    6603     2938      55   -3092     -937   -1279     350
    884    -830    6751     3033    -587   -3662     -481     376     343
    903    -892    6802     3809   -2374   -1091      105    -727    -547
    938    -872    6817     3549    -881   -1634      459   -1596   -1169
    981    -878    6718     2475    -188   -3222     2058    -906   -1393
    948    -785    6669     2133   -1220   -5608     4167    1596   -2260
    756    -612    6488     3711   -1984    1084     7509    1226   -4066
    541    -474    6065     3675    -108   -1930     7236    -516   -3697
    340    -367    5756     4204   -1765    -296     3226    -697   -2019
    318    -371    5678     2944    1703   -3803      296     683     352
    252    -383    5577     3103   -1623   -2726      747    2022     -71
    238    -348    5436     4446   -2013    1937     1379      64   -1058
    193    -369    5480     3730     699    -737      130    -921    -192
    208    -395    5511     3510   -1735   -2642     1466    -217    -984
    168    -452    5440     3999   -1645    -359     1208   -1189   -1263
     65    -480    5344     3284    -140   -2603     2182    -489   -1467
     -7    -488    5162     3838   -1934   -2419     5012      -2   -3117
   -179    -596    4980     4239     293    1075     4505   -2558   -2567
   -275    -704    4855     2907    -643   -3146     3237   -1856   -2011
   -376    -845    4748     2951     884   -3745     3880     504   -1925
   -430    -984    4499     4156     348     518     3426   -1213   -1676
   -508   -1078    4450     3403   -1033   -2288     2703    -644   -1297
   -538   -1238    4419     3320    -844   -2778     1507     493   -1012
   -594   -1310    4291     3664    -731   -1620     1003      53    -516
   -612   -1370    4273     3579    -124   -2163     1519     607    -687
   -590   -1469    4167     3900    -827    -870      962      32    -557
   -624   -1484    4172     3920     -65   -1201      959    -417    -480
   -627   -1514    4176     3515    -417   -2859     1058     330    -468
   -633   -1589    4142     3751    -108   -1469      380     280    -328
   -612   -1623    4094     3779    -371   -1501      555     228     -38
   -609   -1569    4123     4045   -1064   -2081      -83     575    -332
   -594   -1518    4088     3852    1091    -714    -1026      -1     662
   -584   -1478    4103     3687    -376   -1723    -1703     246     878
   -546   -1354    4179     3568    -931   -1552    -2917     -36    1404
   -482   -1225    4310     3293   -1371   -2387    -3115     548    1223
   -456   -1086    4319     3707   -1898   -1286    -1086    1136     240
   -445   -1065    4340     4256     446     353    -1518    -231     565
   -410    -969    4368     3760    -165   -1920    -1927     227     991
   -364    -905    4581     3166    1887   -2691    -6821      96    4237
   -111    -535    4858     2934    -357   -3284    -8514    1174    5994
    279    -303    5518     1997    4530   -2640   -16947   -1757   11880
   1204    -766    6879    -5204   16417  -11292   -32766   -5723   32766
   2286   -2563    7246    -5874  -30375  -23376     4097    3824   -2776
   1793   -2443    7288      495    3953     525    -1390    7095    2677
   1479   -2501    7305     5755    -809    9412    -1055   -3060    1019
   1725   -2528    7285     2270     346   -4017     -206   -1016    1264
   1694   -2512    7328     2520     226   -3546     -188     768    1629
   1684   -2540    7259     3318    -744     -61     -593   -1592    1264
   1736   -2625    7248     1923    -951   -5828     -886     -22    1246
   1756   -2672    7297     2349    -751   -3146    -1146     248    1030
   1745   -2772    7267     3486   -1531    -723     -407   -1625     350
   1839   -2835    7275      625   -1033   -5502    -1405   -1164    1233
   1846   -2961    7243     1468    -483   -6200    -2045     953    1038
   1763   -3163    7144     2386   -2201   -2773    -1910     710     347
   1771   -3329    7043     2838    -997   -1799    -2723    -524    -157
   1765   -3633    6886     2454    1441   -6032    -9490     624    1673
   1652   -3810    6728     1401    5481   -1590    -7515    1016    4389
   1517   -4013    6460     2926   -1865   -3073    -1344     677    1135
   1420   -4151    6331     2327    1684   -5312    -2930    2196    1735
   1228   -4196    6205     3127    1954     717    -3566     643    2236
   1130   -4325    5969     4317    1326    1419    -5851   -2316    3001
   1072   -4412    5718     2766     575   -1105    -3114   -4305     841
   1076   -4435    5627     1641    3813   -5505    -5506   -2705    2505
    917   -4502    5311     2447    4470   -4860    -7557   -1456    4653
    610   -4390    4845     2269    3108   -3074    -6969   -1811    5218
    322   -4193    4492     2434    2275   -3008    -6996   -1235    4977
     86   -3907    4280     3030    2972   -1888    -6479   -1629    4993
   -166   -3600    4211     3263    2251   -2187    -4280   -1398    4070
   -338   -3315    4136     3271    1634   -1775    -3206   -1170    3292
   -408   -3123    4106     3518     454   -1770    -1514    -928    1733
   -453   -2987    4196     3549     666   -1811    -1202    -500    1531
   -494   -2859    4126     3968    1725     139    -1310   -1626    2137
   -580   -2665    4228     3065     -19   -2176    -2252   -1790    2730
   -631   -2469    4309     3171    -610   -1818    -2650   -1678    2171
   -675   -2318    4410     3439    -715    -699    -3150   -2394    1701
   -739   -2150    4635     3214     480   -3606    -3780   -1850    1743
   -724   -1983    4663     2459       4   -5582    -4666     686    1578
   -705   -1895    4650     3561    2305   -1461    -2911     179    1176
   -694   -1798    4669     3698    1130   -2533    -1814     236    1242
   -673   -1709    4654     3312    1251   -2948    -1207     750    1321
   -681   -1600    4652     3876    1145    -755     -925     444    1207
   -658   -1497    4704     3680     521    -886    -1621    -389    1577
   -575   -1370    4690     2782    1851   -3978    -1144     447    2556
   -533   -1212    4687     3050    -509   -3069     -942    1368    2361
   -475   -1154    4689     3976   -3056    -202     -205     852     808
   -481   -1113    4556     3466    1466   -4064      248    1724     535
   -397   -1120    4438     3946   -9058    -531     1542    2945   -3281
   -499   -1359    4302     4615   -1374    7233     -955   -2182   -2271
   -577   -1459    4530     4096    3207    2652    -2302   -4898    -185
   -618   -1462    4829     2640     155    -923     -531   -4692   -1148
   -643   -1454    5019     1765    3222   -5546    -1393   -3143     173
   -622   -1430    5099     1749     985   -6623     -590    -229     -90
   -621   -1486    5208     2102    1505   -5386      -93    1888     -30
   -604   -1445    4919     3394    2657    -808     -496    1518     798
   -579   -1374    4967     4204     386     213    -1247    -101     780
   -588   -1419    5087     4076   -1659    -160     -491   -1109    -607
   -607   -1398    5110     3198    3049   -1782     -654   -1322     216
   -597   -1362    5221     2960    2566   -2618     -217    -787     690
